Year,Month,FV_BOY,Deposit,TAX,FV1,FaceValue,NAAR,COI_Rate,COI,FV_Net,AnnualRate,Growth,FV_EOY
2,9,89250.16959934283,0.0,0.0,89250.16959934283,10000000.0,9910749.830400657,2.16,1783.9349694721184,87466.23462987071,0.0525,373.754395798197,87839.98902566891
2,10,87839.98902566891,0.0,0.0,87839.98902566891,10000000.0,9912160.01097433,2.16,1784.1888019753796,86055.80022369353,0.0525,367.7274293748166,86423.52765306835
2,11,86423.52765306835,0.0,0.0,86423.52765306835,10000000.0,9913576.472346932,2.16,1784.443765022448,84639.0838880459,0.0525,361.673619464191,85000.75750751009
2,12,85000.75750751009,0.0,0.0,85000.75750751009,10000000.0,9914999.24249249,2.16,1784.6998636486483,83216.05764386144,0.0525,355.5928465081947,83571.65049036963
3,1,83571.65049036963,61569.0,2031.777,143108.87349036965,10000000.0,9856891.126509631,2.180004,1790.671840279625,141318.20165009002,0.0525,603.8707313345247,141922.07238142454
3,2,141922.07238142454,0.0,0.0,141922.07238142454,10000000.0,9858077.927618576,2.180004,1790.887442876684,140131.18493854787,0.0525,598.7984572655404,140729.9833958134
3,3,140729.9833958134,0.0,0.0,140729.9833958134,10000000.0,9859270.016604187,2.180004,1791.1040061064327,138938.87938970697,0.0525,593.7035833190439,139532.582973026
3,4,139532.582973026,0.0,0.0,139532.582973026,10000000.0,9860467.417026974,2.180004,1791.3215342490391,137741.26143877697,0.0525,588.5860087996756,138329.84744757664
3,5,138329.84744757664,0.0,0.0,138329.84744757664,10000000.0,9861670.152552424,2.180004,1791.5400316037412,136538.3074159729,0.0525,583.44563256342,137121.7530485363
3,6,137121.7530485363,0.0,0.0,137121.7530485363,10000000.0,9862878.246951465,2.180004,1791.7595024889317,135329.99354604736,0.0525,578.2823530156073,135908.27589906298
3,7,135908.27589906298,0.0,0.0,135908.27589906298,10000000.0,9864091.724100936,2.180004,1791.9799512422446,134116.29594782073,0.0525,573.0960681089057,134689.39201592965
3,8,134689.39201592965,0.0,0.0,134689.39201592965,10000000.0,9865310.60798407,2.180004,1792.2013822206418,132897.19063370902,0.0525,567.8866753413041,133465.07730905034
3,9,133465.07730905034,0.0,0.0,133465.07730905034,10000000.0,9866534.92269095,2.180004,1792.423799800497,131672.65350924985,0.0525,562.6540717540863,132235.30758100393
3,10,132235.30758100393,0.0,0.0,132235.30758100393,10000000.0,9867764.692418996,2.180004,1792.6472083776816,130442.66037262625,0.0525,557.3981539297961,131000.05852655605
3,11,131000.05852655605,0.0,0.0,131000.05852655605,10000000.0,9868999.941473443,2.180004,1792.8716123676559,129207.1869141884,0.0525,552.118817990194,129759.30573217859
3,12,129759.30573217859,0.0,0.0,129759.30573217859,10000000.0,9870240.69426782,2.180004,1793.097016205552,127966.20871597304,0.0525,546.8159595942032,128513.02467556724
4,1,128513.02467556724,61569.0,2031.777,188050.24767556723,10000000.0,9811949.752324432,2.199996,1798.854183942895,186251.39349162433,0.0525,795.8760010146922,187047.26949263902
4,2,187047.26949263902,0.0,0.0,187047.26949263902,10000000.0,9812952.73050736,2.199996,1799.0380629421059,185248.23142969693,0.0525,791.5893613539139,186039.82079105085
4,3,186039.82079105085,0.0,0.0,186039.82079105085,10000000.0,9813960.17920895,2.199996,1799.222761534914,184240.59802951594,0.0525,787.2836150934922,185027.88164460944
4,4,185027.88164460944,0.0,0.0,185027.88164460944,10000000.0,9814972.11835539,2.199996,1799.4082833744487,183228.473361235,0.0525,782.9586770706474,184011.43203830565
4,5,184011.43203830565,0.0,0.0,184011.43203830565,10000000.0,9815988.567961695,2.199996,1799.5946321301212,182211.83740617553,0.0525,778.6144617430082,182990.45186791854
4,6,182990.45186791854,0.0,0.0,182990.45186791854,10000000.0,9817009.54813208,2.199996,1799.7818114876986,181190.67005643086,0.0525,774.2508831869201,181964.9209396178
4,7,181964.9209396178,0.0,0.0,181964.9209396178,10000000.0,9818035.079060383,2.199996,1799.9698251493771,180164.95111446842,0.0525,769.8678550957462,180934.81896956416
4,8,180934.81896956416,0.0,0.0,180934.81896956416,10000000.0,9819065.181030435,2.199996,1800.1586768338527,179134.66029273032,0.0525,765.4652907781592,179900.1255835085
4,9,179900.1255835085,0.0,0.0,179900.1255835085,10000000.0,9820099.874416491,2.199996,1800.3483702763986,178099.7772132321,0.0525,761.0431031564283,178860.82031638853
4,10,178860.82031638853,0.0,0.0,178860.82031638853,10000000.0,9821139.17968361,2.199996,1800.5389092289354,177060.2814071596,0.0525,756.601204764695,177816.88261192432
4,11,177816.88261192432,0.0,0.0,177816.88261192432,10000000.0,9822183.117388075,2.199996,1800.7302974601077,176016.1523144642,0.0525,752.1395077472449,176768.29182221147
4,12,176768.29182221147,0.0,0.0,176768.29182221147,10000000.0,9823231.708177788,2.199996,1800.9225387553583,174967.36928345612,0.0525,747.6579238567688,175715.0272073129
5,1,175715.0272073129,61569.0,2031.777,235252.2502073129,10000000.0,9764747.749792688,2.210004,1798.34429883607,233453.90590847682,0.0525,997.5783674555656,234451.4842759324
5,2,234451.4842759324,0.0,0.0,234451.4842759324,10000000.0,9765548.515724069,2.210004,1798.4917734953547,232652.99250243703,0.0525,994.1559621419287,233647.14846457896
5,3,233647.14846457896,0.0,0.0,233647.14846457896,10000000.0,9766352.85153542,2.210004,1798.639905608724,231848.50855897024,0.0525,990.7182994656724,232839.2268584359
5,4,232839.2268584359,0.0,0.0,232839.2268584359,10000000.0,9767160.773141565,2.210004,1798.7886981071624,231040.43816032875,0.0525,987.265311408227,232027.70347173698
5,5,232027.70347173698,0.0,0.0,232027.70347173698,10000000.0,9767972.296528263,2.210004,1798.9381539347207,230228.76531780226,0.0525,983.7969296477906,231212.56224745006
5,6,231212.56224745006,0.0,0.0,231212.56224745006,10000000.0,9768787.43775255,2.210004,1799.088276048574,229413.4739714015,0.0525,980.3130855579772,230393.78705695947
5,7,230393.78705695947,0.0,0.0,230393.78705695947,10000000.0,9769606.21294304,2.210004,1799.2390674190806,228594.54798954038,0.0525,976.8137102064583,229571.36169974683
5,8,229571.36169974683,0.0,0.0,229571.36169974683,10000000.0,9770428.638300253,2.210004,1799.3905310298426,227771.971168717,0.0525,973.2987343535998,228745.26990307058
5,9,228745.26990307058,0.0,0.0,228745.26990307058,10000000.0,9771254.730096929,2.210004,1799.542669877761,226945.72723319283,0.0525,969.7680884510917,227915.49532164392
5,10,227915.49532164392,0.0,0.0,227915.49532164392,10000000.0,9772084.504678356,2.210004,1799.6954869730987,226115.79983467082,0.0525,966.2217026405721,227082.0215373114
5,11,227082.0215373114,0.0,0.0,227082.0215373114,10000000.0,9772917.978462689,2.210004,1799.8489853395379,225282.17255197186,0.0525,962.6595067522442,226244.8320587241
5,12,226244.8320587241,0.0,0.0,226244.8320587241,10000000.0,9773755.167941276,2.210004,1800.0031680142408,224444.82889070988,0.0525,959.0814303034891,225403.91032101336
6,1,225403.91032101336,61569.0,2031.777,284941.13332101336,10000000.0,9715058.866678987,2.210004,1789.1932462996688,283151.94007471367,0.0525,1209.9444171747846,284361.88449188846
6,2,284361.88449188846,0.0,0.0,284361.88449188846,10000000.0,9715638.115508111,2.210004,1789.2999248187823,282572.58456706966,0.0525,1207.4687570685944,283780.0533241383
6,3,283780.0533241383,0.0,0.0,283780.0533241383,10000000.0,9716219.946675861,2.210004,1789.4070789194534,281990.6462452188,0.0525,1204.9820602673021,283195.6283054861
6,4,283195.6283054861,0.0,0.0,283195.6283054861,10000000.0,9716804.371694515,2.210004,1789.5147107218636,281406.11359476426,0.0525,1202.4842775684187,282608.59787233267
6,5,282608.59787233267,0.0,0.0,282608.59787233267,10000000.0,9717391.402127668,2.210004,1789.6228223556463,280818.975049977,0.0525,1199.9753595501068,282018.9504095271
6,6,282018.9504095271,0.0,0.0,282018.9504095271,10000000.0,9717981.049590472,2.210004,1789.7314159599282,280229.21899356716,0.0525,1197.455256570202,281426.67425013735
6,7,281426.67425013735,0.0,0.0,281426.67425013735,10000000.0,9718573.325749863,2.210004,1789.8404936833751,279636.833756454,0.0525,1194.9239187652315,280831.7576752192
6,8,280831.7576752192,0.0,0.0,280831.7576752192,10000000.0,9719168.24232478,2.210004,1789.9500576842279,279041.807617535,0.0525,1192.381296049427,280234.18891358445
6,9,280234.18891358445,0.0,0.0,280234.18891358445,10000000.0,9719765.811086416,2.210004,1790.0601101303519,278444.1288034541,0.0525,1189.8273381137335,279633.95614156785
6,10,279633.95614156785,0.0,0.0,279633.95614156785,10000000.0,9720366.043858431,2.210004,1790.1706531992759,277843.7854883686,0.0525,1187.2619944248142,279031.0474827934
6,11,279031.0474827934,0.0,0.0,279031.0474827934,10000000.0,9720968.952517206,2.210004,1790.281689078236,277240.76579371514,0.0525,1184.6852142240505,278425.4510079392
6,12,278425.4510079392,0.0,0.0,278425.4510079392,10000000.0,9721574.54899206,2.210004,1790.3932199642209,276635.05778797495,0.0525,1182.0969465265377,277817.1547345015
7,1,277817.1547345015,61569.0,2031.777,337354.3777345015,10000000.0,9662645.6222655,2.210004,1779.5404563157704,335574.8372781857,0.0525,1433.9541547973913,337008.79143298307
7,2,337008.79143298307,0.0,0.0,337008.79143298307,10000000.0,9662991.208567018,2.210004,1779.604101908162,335229.1873310749,0.0525,1432.477148411021,336661.66447948595
7,3,336661.66447948595,0.0,0.0,336661.66447948595,10000000.0,9663338.335520513,2.210004,1779.6680312378064,334881.99644824816,0.0525,1430.993557409457,336312.9900056576
7,4,336312.9900056576,0.0,0.0,336312.9900056576,10000000.0,9663687.009994343,2.210004,1779.732245569628,334533.25776008796,0.0525,1429.5033524379462,335962.7611125259
7,5,335962.7611125259,0.0,0.0,335962.7611125259,10000000.0,9664037.238887474,2.210004,1779.7967461741896,334182.9643663517,0.0525,1428.0065040108702,335610.9708703626
7,6,335610.9708703626,0.0,0.0,335610.9708703626,10000000.0,9664389.029129637,2.210004,1779.861534327718,333831.10933603486,0.0525,1426.5029825111608,335257.61231854605
7,7,335257.61231854605,0.0,0.0,335257.61231854605,10000000.0,9664742.387681454,2.210004,1779.9266113121303,333477.6857072339,0.0525,1424.992758189715,334902.67846542364
7,8,334902.67846542364,0.0,0.0,334902.67846542364,10000000.0,9665097.321534576,2.210004,1779.9919784150584,333122.6864870086,0.0525,1423.4758011648057,334546.1622881734
7,9,334546.1622881734,0.0,0.0,334546.1622881734,10000000.0,9665453.837711826,2.210004,1780.0576369298738,332766.10465124354,0.0525,1421.9520814214907,334188.05673266505
7,10,334188.05673266505,0.0,0.0,334188.05673266505,10000000.0,9665811.943267334,2.210004,1780.123588155715,332407.9331445093,0.0525,1420.421568811018,333828.3547133203
7,11,333828.3547133203,0.0,0.0,333828.3547133203,10000000.0,9666171.64528668,2.210004,1780.1898333975116,332048.1648799228,0.0525,1418.8842330502307,333467.04911297304
7,12,333467.04911297304,0.0,0.0,333467.04911297304,10000000.0,9666532.950887026,2.210004,1780.2563739660109,331686.79273900704,0.0525,1417.3400437209675,333104.132782728
8,1,333104.132782728,61569.0,2031.777,392641.355782728,10000000.0,9607358.644217271,2.25,1801.3797457907383,390839.97603693727,0.0525,1670.109153727991,392510.08519066527
8,2,392510.08519066527,0.0,0.0,392510.08519066527,10000000.0,9607489.914809335,2.25,1801.4043590267504,390708.6808316385,0.0525,1669.5481125406654,392378.2289441792
8,3,392378.2289441792,0.0,0.0,392378.2289441792,10000000.0,9607621.771055821,2.25,1801.4290820729666,390576.7998621062,0.0525,1668.984568307929,392245.78443041415
8,4,392245.78443041415,0.0,0.0,392245.78443041415,10000000.0,9607754.215569586,2.25,1801.4539154192976,390444.33051499486,0.0525,1668.4185098626228,392112.7490248575
8,5,392112.7490248575,0.0,0.0,392112.7490248575,10000000.0,9607887.250975143,2.25,1801.4788595578393,390311.27016529965,0.0525,1667.8499259877656,391979.1200912874
8,6,391979.1200912874,0.0,0.0,391979.1200912874,10000000.0,9608020.879908713,2.25,1801.5039149828835,390177.6161763045,0.0525,1667.2788054163327,391844.89498172083
8,7,391844.89498172083,0.0,0.0,391844.89498172083,10000000.0,9608155.105018279,2.25,1801.5290821909273,390043.3658995299,0.0525,1666.7051368310326,391710.0710363609
8,8,391710.0710363609,0.0,0.0,391710.0710363609,10000000.0,9608289.928963639,2.25,1801.5543616806822,389908.5166746802,0.0525,1666.1289088640826,391574.64558354433
8,9,391574.64558354433,0.0,0.0,391574.64558354433,10000000.0,9608425.354416456,2.25,1801.5797539530856,389773.06582959124,0.0525,1665.5501100969832,391438.6159396882
8,10,391438.6159396882,0.0,0.0,391438.6159396882,10000000.0,9608561.384060312,2.25,1801.6052595113088,389637.0106801769,0.0525,1664.968729060292,391301.9794092372
8,11,391301.9794092372,0.0,0.0,391301.9794092372,10000000.0,9608698.020590764,2.25,1801.6308788607682,389500.34853037645,0.0525,1664.384754233397,391164.73328460986
8,12,391164.73328460986,0.0,0.0,391164.73328460986,10000000.0,9608835.26671539,2.25,1801.6566125091358,389363.0766721007,0.0525,1663.7981740442867,391026.874846145
9,1,391026.874846145,61569.0,2031.777,450564.097846145,10000000.0,9549435.902153855,2.28,1814.3928214092323,448749.70502473577,0.0525,1917.5648245964417,450667.2698493322
9,2,450667.2698493322,0.0,0.0,450667.2698493322,10000000.0,9549332.730150668,2.28,1814.3732187286269,448852.8966306036,0.0525,1918.0057755127098,450770.9024061163
9,3,450770.9024061163,0.0,0.0,450770.9024061163,10000000.0,9549229.097593883,2.28,1814.3535285428375,448956.54887757346,0.0525,1918.4486948072615,450874.9975723807
9,4,450874.9975723807,0.0,0.0,450874.9975723807,10000000.0,9549125.002427619,2.28,1814.3337504612475,449060.6638219195,0.0525,1918.8935912668185,450979.5574131863
9,5,450979.5574131863,0.0,0.0,450979.5574131863,10000000.0,9549020.442586813,2.28,1814.3138840914942,449165.2435290948,0.0525,1919.340473717326,451084.5840028121
9,6,451084.5840028121,0.0,0.0,451084.5840028121,10000000.0,9548915.415997189,2.28,1814.2939290394654,449270.29007377266,0.0525,1919.7893510241279,451190.0794247968
9,7,451190.0794247968,0.0,0.0,451190.0794247968,10000000.0,9548809.920575203,2.28,1814.2738849092887,449375.8055398875,0.0525,1920.2402320921424,451296.04577197967
9,8,451296.04577197967,0.0,0.0,451296.04577197967,10000000.0,9548703.954228021,2.28,1814.253751303324,449481.79202067637,0.0525,1920.6931258660386,451402.4851465424
9,9,451402.4851465424,0.0,0.0,451402.4851465424,10000000.0,9548597.514853457,2.28,1814.2335278221565,449588.2516187203,0.0525,1921.1480413304141,451509.3996600507
9,10,451509.3996600507,0.0,0.0,451509.3996600507,10000000.0,9548490.60033995,2.28,1814.21321406459,449695.1864459861,0.0525,1921.604987509973,451616.79143349605
9,11,451616.79143349605,0.0,0.0,451616.79143349605,10000000.0,9548383.208566504,2.28,1814.1928096276354,449802.5986238684,0.0525,1922.0639734697054,451724.66259733815
9,12,451724.66259733815,0.0,0.0,451724.66259733815,10000000.0,9548275.337402662,2.28,1814.1723141065054,449910.49028323166,0.0525,1922.5250083150675,451833.0152915467
10,1,451833.0152915467,61569.0,2031.777,511370.2382915467,10000000.0,9488629.761708453,2.330004,1842.3787749416451,509527.85951660504,0.0525,2177.2776441314927,511705.13716073654
10,2,511705.13716073654,0.0,0.0,511705.13716073654,10000000.0,9488294.862839263,2.330004,1842.313748632911,509862.82341210364,0.0525,2178.7089876540085,512041.53239975765
10,3,512041.53239975765,0.0,0.0,512041.53239975765,10000000.0,9487958.467600243,2.330004,1842.2484317785365,510199.28396797914,0.0525,2180.146726597537,512379.4306945767
10,4,512379.4306945767,0.0,0.0,512379.4306945767,10000000.0,9487620.569305424,2.330004,1842.1828230803262,510537.24787149637,0.0525,2181.5908895376156,512718.83876103396
10,5,512718.83876103396,0.0,0.0,512718.83876103396,10000000.0,9487281.161238967,2.330004,1842.1169212342866,510876.72183979966,0.0525,2183.0415051774603,513059.7633449771
10,6,513059.7633449771,0.0,0.0,513059.7633449771,10000000.0,9486940.236655023,2.330004,1842.0507249305958,511217.7126200465,0.0525,2184.498602348537,513402.21122239507
10,7,513402.21122239507,0.0,0.0,513402.21122239507,10000000.0,9486597.788777605,2.330004,1841.9842328535813,511560.2269895415,0.0525,2185.962210011134,513746.18919955264
10,8,513746.18919955264,0.0,0.0,513746.18919955264,10000000.0,9486253.810800448,2.330004,1841.9174436816907,511904.27175587096,0.0525,2187.432357254938,514091.7041131259
10,9,514091.7041131259,0.0,0.0,514091.7041131259,10000000.0,9485908.295886874,2.330004,1841.850356087467,512249.8537570385,0.0525,2188.9090732996115,514438.7628303381
10,10,514438.7628303381,0.0,0.0,514438.7628303381,10000000.0,9485561.237169662,2.330004,1841.782968737522,512596.97986160056,0.0525,2190.392387495374,514787.37224909593
10,11,514787.37224909593,0.0,0.0,514787.37224909593,10000000.0,9485212.627750903,2.330004,1841.7152802925098,512945.65696880344,0.0525,2191.8823293235864,515137.539298127
10,12,515137.539298127,0.0,0.0,515137.539298127,10000000.0,9484862.460701874,2.330004,1841.6472894071007,513295.8920087199,0.0525,2193.3789283973347,515489.2709371172
11,1,515489.2709371172,61569.0,2031.777,575026.4939371173,10000000.0,9424973.506062882,2.379996,1869.2832703779695,573157.2106667393,0.0525,2449.1739912737535,575606.384658013
11,2,575606.384658013,0.0,0.0,575606.384658013,10000000.0,9424393.615341987,2.379996,1869.1682589116222,573737.2163991014,0.0525,2451.652429873241,576188.8688289747
11,3,576188.8688289747,0.0,0.0,576188.8688289747,10000000.0,9423811.131171025,2.379996,1869.0527330785428,574319.8160958961,0.0525,2454.1419528141696,576773.9580487103
11,4,576773.9580487103,0.0,0.0,576773.9580487103,10000000.0,9423226.04195129,2.379996,1868.936690578325,574905.0213581319,0.0525,2456.642609669131,577361.663967801
11,5,577361.663967801,0.0,0.0,577361.663967801,10000000.0,9422638.336032199,2.379996,1868.8201291002738,575492.8438387008,0.0525,2459.154450232422,577951.9982889332
11,6,577951.9982889332,0.0,0.0,577951.9982889332,10000000.0,9422048.001711067,2.379996,1868.703046323361,576083.2952426098,0.0525,2461.677524521033,578544.9727671308
11,7,578544.9727671308,0.0,0.0,578544.9727671308,10000000.0,9421455.027232869,2.379996,1868.5854399161765,576676.3873272146,0.0525,2464.211882775646,579140.5992099902
11,8,579140.5992099902,0.0,0.0,579140.5992099902,10000000.0,9420859.40079001,2.379996,1868.4673075368848,577272.1319024534,0.0525,2466.757575461637,579738.889477915
11,9,579738.889477915,0.0,0.0,579738.889477915,10000000.0,9420261.110522086,2.379996,1868.3486468331766,577870.5408310818,0.0525,2469.3146532700757,580339.8554843519
11,10,580339.8554843519,0.0,0.0,580339.8554843519,10000000.0,9419660.144515648,2.379996,1868.229455442222,578471.6260289097,0.0525,2471.883167118741,580943.5091960285
11,11,580943.5091960285,0.0,0.0,580943.5091960285,10000000.0,9419056.490803972,2.379996,1868.109730990624,579075.3994650379,0.0525,2474.4631681531287,581549.8626331909
11,12,581549.8626331909,0.0,0.0,581549.8626331909,10000000.0,9418450.137366809,2.379996,1867.989471094371,579681.8731620966,0.0525,2477.054707747475,582158.927869844
12,1,582158.927869844,61569.0,2031.777,641696.150869844,10000000.0,9358303.849130156,2.469996,1926.2477561780074,639769.903113666,0.0525,2733.818536947264,642503.7216506132
12,2,642503.7216506132,0.0,0.0,642503.7216506132,10000000.0,9357496.278349387,2.469996,1926.0815314614895,640577.6401191518,0.0525,2737.2701003731586,643314.910219525
12,3,643314.910219525,0.0,0.0,643314.910219525,10000000.0,9356685.089780476,2.469996,1925.9145620847848,641388.9956574402,0.0525,2740.7371262520446,644129.7327836922
12,4,644129.7327836922,0.0,0.0,644129.7327836922,10000000.0,9355870.267216308,2.469996,1925.7468447119343,642203.9859389802,0.0525,2744.2196838532427,644948.2056228335
12,5,644948.2056228335,0.0,0.0,644948.2056228335,10000000.0,9355051.794377167,2.469996,1925.5783759920355,643022.6272468414,0.0525,2747.717842756388,645770.3450895979
12,6,645770.3450895979,0.0,0.0,645770.3450895979,10000000.0,9354229.654910402,2.469996,1925.4091525591732,643844.9359370387,0.0525,2751.2316728528235,646596.1676098915
